2020-01-07 16:50:59,0.04641230000000007
2020-01-07 16:52:22,0.0191529
2020-01-07 17:50:40,0.06671150000000381
2020-01-07 17:50:51,0.006792399999994814
2020-01-07 17:56:38,0.0180395
2020-01-07 17:56:42,0.006521199999999894
2020-01-07 17:58:14,0.007518599999997377
2020-01-07 17:58:21,0.006543399999998201
2020-01-07 21:18:00,0.0679756
2020-01-07 21:49:39,0.014408699999876262
2020-01-07 22:09:30,0.01335430000017368
2020-01-07 22:38:06,0.010627900000145019
2020-01-07 22:40:15,0.011312700000416953
2020-01-07 22:41:50,0.009277299999666866
2020-01-07 22:42:31,0.010927299999821116
2020-01-07 22:50:16,0.01231530000040948
2020-01-07 22:53:12,0.0104345
